Time,Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz
237.5000,-23.9658,13.9752,12.4868,10.9120,20.3207,34.3242,8.9462,-9.7274,9.3956,14.7913,17.8863,12.6357,15.9376,23.3796,42.7387,9.7114,17.1793,14.7292,12.1098,9.4904,40.3732,14.0703,-2.2264,10.9504,-14.5372,-5.8737,-17.6479,-18.4538,7.2281,-22.0498,-30.8823,15.5668,-13.0079,-5.8043,0.3724,0.2894,-10.6529,29.9318,-8.9953,21.8289,-30.3549,13.1219,-30.3553,-9.3051,-36.6125,7.0948,-23.6214,-9.3487,6.4304,2.6361,4.6553,-6.1945,2.2080,-2.5740,-30.4785,-21.4544,-8.3324,-6.8753,-7.8304,-20.3501,-11.3224,-3.2555,-13.5552,-22.0624
243.7500,-18.7471,11.5599,11.0475,13.3728,25.7617,37.3621,18.0110,-11.2268,4.7871,9.7761,14.9464,11.4302,13.2761,17.4444,28.9238,2.7130,10.7574,10.6680,9.1055,6.0619,40.4975,15.2295,1.0200,9.6965,8.7983,-7.3784,-8.9835,-12.9171,28.3885,-31.9403,-31.3009,13.1370,-9.7614,-3.1905,3.6090,1.9376,-7.8979,51.4068,-25.5774,23.4256,-24.3966,15.4654,-29.4778,7.4296,-48.6442,5.9368,-30.6437,-5.5796,0.9457,0.1000,2.3082,-6.2413,0.7911,-3.7051,-40.3873,-21.2590,-12.8154,-4.9825,-8.7398,-17.2013,-14.7238,-7.3585,-17.2206,-24.8302
250.0000,-9.1953,5.3582,7.5036,12.4694,24.2825,40.8506,15.4170,-12.0015,0.2115,4.9618,11.0892,9.5970,11.2444,9.2276,11.8213,-1.6163,6.2727,6.4858,7.7764,4.6595,36.9264,18.5259,0.3988,3.6267,25.4034,-13.1786,-6.5375,-10.5580,31.9555,-43.2529,-43.4720,8.0814,-9.1586,-3.5058,1.9590,2.8272,-11.3741,59.0651,-24.1811,16.1788,-11.2777,14.5440,-28.5184,23.2972,-42.0918,1.6607,-30.1374,5.5826,-0.7489,-0.9227,2.1778,-4.2063,1.5449,-0.3858,-42.7455,-15.9803,-11.4790,0.8748,-5.8180,-12.5754,-10.4997,-2.9922,-13.4302,-22.0179
256.2500,2.2188,0.6407,5.6574,10.4973,17.9985,45.1335,1.9878,-10.5997,-1.1759,4.1795,9.3845,8.6942,9.9163,0.9786,6.2186,-1.4104,6.8696,5.3011,8.4288,5.0184,23.9307,18.1941,-3.3867,-2.2497,18.6987,-13.4174,-10.0605,-13.2763,21.5020,-44.6787,-60.0523,4.6600,-10.9502,-5.6491,-2.9960,1.8481,-24.5348,47.8733,-12.2470,6.1454,-2.8365,13.7148,-28.2745,30.3947,-14.4282,-3.5114,-20.4405,18.9113,-0.9392,-2.3581,2.2018,-2.5286,2.4366,3.1073,-38.2593,-8.8246,-8.0139,6.3426,-2.3229,-1.9372,-1.9900,3.5951,-4.7285,-14.6016
262.5000,6.3425,-1.0893,5.9223,8.2168,10.1943,49.3460,-10.9421,-7.4192,-0.8424,5.1272,8.2930,7.0833,7.8638,-4.5442,10.7872,-0.1733,8.7700,5.1907,8.0684,3.9957,5.8169,14.5957,-6.8520,-7.5889,-5.2047,-3.9596,-12.0160,-10.9222,12.3852,-37.3676,-70.5514,4.0912,-11.6829,-6.1139,-4.7795,3.6958,-34.0893,31.2613,-4.3548,1.0142,-3.7276,12.1169,-27.1698,30.9028,20.2820,-7.6934,-5.5940,26.8835,-2.0811,-5.5933,0.0369,-3.6207,1.7499,5.4501,-32.7327,-1.9749,-6.1591,6.4241,-1.0323,11.9565,4.3185,5.1623,2.8444,-8.3173
268.7500,-3.3362,-0.9737,6.7407,6.1015,2.6374,51.7960,-14.1245,-2.9622,-0.4704,3.9642,5.5471,3.4677,5.5820,-5.6941,12.1910,-0.3791,7.4610,3.6648,5.4217,1.0893,-3.4208,13.4434,-8.1951,-14.1083,-22.3900,7.1380,-7.6997,0.6550,11.3822,-31.4665,-70.4501,3.6559,-9.2432,-3.5919,-0.5458,11.3474,-26.4416,20.9030,-5.0211,1.1741,-8.0286,5.7150,-23.9736,29.3228,42.0573,-10.2117,6.7410,27.6375,-3.2765,-9.0495,-4.3545,-7.3581,-0.2355,8.1825,-29.6900,5.0645,-5.7279,1.2062,-2.4477,22.1944,5.2476,0.9095,3.8564,-8.6304
275.0000,-21.1143,0.5068,6.8967,5.1054,-3.7147,50.6042,-9.2170,2.3344,0.5490,0.4283,1.8436,-0.5341,4.7763,-4.8050,4.9215,-0.1293,3.5091,1.2025,2.1481,-0.9143,5.1900,16.5792,-8.8802,-21.2428,-17.7896,9.1945,-0.8935,12.0638,9.3586,-33.1200,-65.4052,0.2554,-5.3565,-0.4630,5.5577,20.8972,-4.8243,14.1836,-6.2014,2.0279,-7.4225,-4.9509,-20.6646,25.7203,43.2738,-10.3551,11.3045,26.9286,-1.6321,-9.3395,-8.7295,-11.3227,-1.9300,11.9286,-26.4481,12.9205,-3.4941,-4.0253,-4.9793,25.0174,2.9038,-3.9482,-1.8244,-14.4600
281.2500,-34.9320,3.7090,6.7412,5.8399,-6.9232,45.3501,-3.9426,7.4129,3.4458,-2.1788,-0.0136,-2.3736,6.0854,-6.4372,-0.8082,3.6875,1.4466,0.0498,0.1651,0.2400,23.7230,19.4437,-9.9751,-25.8542,-1.8074,2.0606,2.0171,13.0727,-1.9858,-38.4748,-65.2667,-5.8884,-2.8907,0.7275,8.2926,25.7826,13.3841,5.0651,-0.6024,2.1947,-0.3986,-11.9395,-21.0893,17.9582,34.5132,-7.3318,9.0609,30.4393,3.0474,-5.5609,-11.4010,-13.8959,-2.7537,14.2510,-19.5850,18.6117,1.2531,-5.5560,-7.3454,22.6468,0.4455,-6.0149,-9.5413,-19.3962
287.5000,-38.0470,8.0995,7.3748,7.5300,-4.5768,38.3761,-1.6554,10.7777,7.1238,-1.5259,0.9875,-1.6007,8.4465,-11.3120,7.9414,9.9728,3.4231,0.3438,-0.9585,3.0510,35.0513,18.8200,-9.7788,-25.7768,2.2618,-4.9811,0.2083,5.6315,-13.5317,-41.0477,-74.0972,-11.2976,-2.5355,0.0966,7.2897,23.8339,13.8478,-0.1152,7.1378,4.4634,7.3373,-8.0764,-26.7906,7.0894,33.2405,-2.1224,4.9633,36.1672,6.7415,-1.3299,-12.8965,-15.8732,-3.6939,12.6444,-11.7283,17.2198,4.4398,-5.4138,-9.6300,20.4034,-0.8043,-7.5904,-14.3300,-19.2187
293.7500,-36.0463,10.7761,8.0679,7.5856,2.1218,32.7993,0.2580,10.9503,7.9185,0.1828,2.0698,-0.5915,10.3962,-14.2247,28.4768,13.3148,5.9940,-0.5693,-2.7178,4.1890,32.3689,18.5193,-6.0960,-20.6743,-14.4124,-5.6510,-1.4821,-0.1212,-6.9520,-39.9382,-86.4454,-12.5160,-2.8153,-0.1718,6.3315,18.6635,-2.0521,12.2580,6.8498,10.2209,10.6616,4.6815,-33.8893,-2.2407,42.7745,3.0305,3.3102,37.3878,6.2641,-0.9143,-13.7065,-17.5539,-4.7264,9.4421,-9.0280,8.6724,2.4706,-7.7305,-11.2520,20.2748,-2.1555,-11.4394,-14.2023,-16.9666
300.0000,-42.6870,9.3174,7.4924,4.8926,8.2245,30.6701,4.8118,8.3272,4.4100,-0.5447,0.6873,-1.2052,12.2801,-9.3771,43.3275,10.8309,5.3123,-3.7506,-4.0550,3.5017,27.2982,23.5235,0.4372,-9.8663,-36.1862,-2.6109,0.7775,0.6403,20.1977,-38.7552,-93.6273,-8.7272,-2.8920,1.1996,7.6827,14.5956,-20.6769,40.9949,-2.8910,15.6150,9.6526,16.5269,-36.7152,-7.3944,48.3598,6.2190,3.6681,31.2047,2.8712,-4.9461,-13.1056,-17.5120,-4.5800,10.2278,-13.7303,-0.7757,-3.0667,-13.0793,-11.3056,20.3427,-4.7867,-16.2088,-11.7083,-19.3538
306.2500,-63.7182,5.1614,5.5153,1.3312,9.8341,31.1673,9.8487,5.0130,-0.4677,-3.9011,-2.1007,-2.1757,14.6367,1.3292,40.9790,5.6329,2.5494,-6.7937,-2.3062,3.9701,35.6028,30.3339,5.5678,5.7977,-41.9574,-1.4465,5.0336,2.8856,45.0625,-39.5028,-93.6817,-2.1167,-4.2040,2.8081,9.2434,12.4417,-28.7685,62.5491,-11.8693,15.6333,6.8562,19.7808,-34.1407,-10.2759,36.6684,7.2858,2.0813,22.3639,0.6036,-9.4367,-9.8176,-14.0591,-2.1323,18.0103,-20.2923,-3.7009,-6.0484,-16.8059,-9.3387,19.8122,-6.8565,-17.4590,-10.2521,-27.7638
312.5000,-89.2920,1.7404,3.0000,-0.9293,7.5394,30.1927,9.1488,2.6147,-2.7628,-6.5892,-3.3141,-1.1831,15.9646,8.3722,28.0835,2.9975,2.5777,-6.5990,3.0002,7.3614,56.5444,29.9717,5.3175,19.6602,-28.8312,-2.5975,6.9867,1.4416,42.1915,-39.8657,-92.5971,3.7533,-7.9203,2.9310,8.5760,11.2786,-21.4491,54.0943,-10.3476,10.8119,3.8071,16.1024,-30.6707,-12.8743,12.9989,7.5882,-3.5390,17.7700,1.9971,-9.1210,-3.4839,-7.3510,2.4639,29.4802,-20.7417,1.7569,-2.0401,-14.2404,-5.9376,20.2271,-6.4080,-13.4967,-10.1303,-36.0309
318.7500,-101.8320,1.1804,1.6559,-1.2252,5.7849,24.2528,0.3879,1.6306,-1.1598,-5.0607,-1.3479,2.3793,14.5525,5.8131,19.5649,4.6643,7.8945,-2.6766,9.0626,11.7964,72.1806,20.9851,0.0008,20.7742,-13.4592,-2.5373,5.9824,-0.4855,12.4865,-37.0049,-95.4886,6.3818,-12.3250,1.8826,6.6189,11.4625,-2.8583,20.5939,-1.1552,6.0546,0.6075,11.7420,-31.7411,-13.2758,-1.5056,7.2495,-11.3110,18.1665,5.0969,-2.7696,3.8738,-0.4602,7.1640,36.7959,-14.0274,9.5359,5.8300,-6.5704,-3.4841,22.8672,-4.3515,-8.9150,-10.0676,-37.8576
325.0000,-91.2582,2.5518,2.1300,-0.7097,7.5489,13.9183,-10.8014,1.4133,1.7159,0.4459,2.1923,6.7381,11.0686,-0.7008,20.3942,7.1698,14.4669,2.2611,12.4773,13.8157,67.8705,13.1501,-6.5211,4.0788,-11.8923,-0.8296,5.2049,4.1435,-17.5490,-31.2585,-99.1496,5.8833,-13.9543,1.5695,6.1505,14.0326,16.9483,-8.0040,4.7021,4.4196,-1.6945,9.5152,-37.4305,-7.7326,6.7689,5.2807,-17.0561,18.2247,6.3670,6.1379,9.4854,3.6692,9.8802,34.4021,-6.6802,11.7178,9.9671,0.3836,-3.8937,24.9181,-4.7239,-9.4071,-9.7920,-34.1408
331.2500,-66.4259,3.7010,3.9142,0.0261,11.0847,4.4869,-14.6937,1.5247,2.9797,6.5611,5.0931,9.8219,9.0424,0.3182,21.9089,7.0525,16.0578,5.8052,13.2844,12.8845,48.3913,15.4491,-9.9987,-20.2852,-22.3923,-0.5852,6.9578,15.6132,-24.5734,-24.5452,-95.1446,4.8488,-11.0839,3.3047,7.6712,17.6591,26.5763,-8.1222,2.6998,4.5545,-0.8280,7.6217,-42.1819,3.0942,26.1762,1.9227,-18.0020,13.3916,4.7460,12.7740,11.7546,4.6230,9.6119,22.9294,-5.5453,5.3521,5.8826,1.6657,-7.0917,20.8087,-11.4202,-15.6701,-11.3568,-31.6811
337.5000,-45.9566,4.6120,6.6171,2.3201,12.7397,2.3200,-6.3248,2.7730,3.0567,10.5064,7.3630,11.6022,11.0153,12.0185,17.2604,5.1077,11.3356,7.8747,14.2294,11.4755,30.7001,23.8976,-8.8747,-33.0692,-30.5525,-2.6722,9.0627,24.3317,-10.1513,-17.4754,-81.2673,6.0158,-6.0335,5.6843,7.8380,17.7671,19.2125,13.7822,-0.4200,3.8322,3.6667,4.5057,-41.2967,12.1961,32.7390,-0.8099,-14.9160,4.6028,1.8595,14.8029,10.7303,3.6076,6.4286,7.4797,-10.9729,-5.7748,-3.4852,-2.3428,-11.0235,9.8469,-22.3213,-22.7684,-16.1080,-34.2003
343.7500,-39.8801,6.1908,9.1649,6.1586,10.2548,8.1232,7.9591,5.5822,3.8355,11.4417,9.6112,12.7794,14.3554,23.2340,11.7007,4.0935,4.6815,8.8235,16.2208,10.8968,23.2373,26.5955,-4.7565,-24.2589,-27.7151,-3.4824,7.5259,20.4712,8.8618,-9.7825,-66.7184,9.3275,-2.9070,5.9615,3.6642,10.9012,-1.1214,32.7216,3.3649,2.8043,9.8048,2.6091,-35.2945,13.3427,15.7924,-0.3552,-9.9065,-3.1988,0.1656,14.0241,8.2664,2.2790,2.2599,-5.8496,-16.7397,-14.1081,-10.1628,-6.7305,-12.1328,-1.7466,-30.1911,-24.4627,-20.3420,-37.2453
350.0000,-43.3253,7.8248,10.3778,8.8556,4.2449,16.1083,15.8440,9.2654,5.8470,10.0864,11.1335,12.8947,14.0852,20.3476,14.0379,4.7854,1.1759,8.0976,16.9886,9.8283,19.0300,20.2444,-0.1726,-3.9079,-18.8554,0.1073,2.2868,5.8251,23.2975,-3.0158,-62.6826,11.7576,-3.4295,3.0827,-3.3514,-0.8328,-20.3646,34.2635,12.1828,3.5079,15.4796,4.4205,-28.6836,8.0275,-10.5511,3.3196,-4.9190,-6.5364,0.2534,13.3802,6.2467,1.2097,-0.2397,-13.6123,-17.5724,-14.9677,-9.2794,-7.4810,-8.7797,-6.4475,-29.0552,-19.3494,-18.5269,-33.8127
356.2500,-43.8217,7.7706,9.4484,7.2566,-3.0179,19.4807,11.1052,12.3349,7.0591,7.1543,10.0645,10.6652,8.6442,2.8915,23.9707,4.7811,1.1646,4.6879,13.7528,6.6601,10.0537,14.1515,2.4611,6.5811,-14.4701,5.2702,-2.1980,-6.1451,35.3225,-1.0483,-68.5084,10.5091,-5.8197,-1.4415,-8.7846,-10.9888,-25.3079,26.1576,17.2478,4.5749,20.5825,7.6109,-25.0952,3.9313,-22.1029,7.3714,-1.6153,-5.6790,0.8952,13.9109,5.3823,0.3088,0.5964,-15.8076,-14.4580,-10.0758,-3.0892,-4.3525,-2.7010,-2.3539,-19.4484,-11.2250,-9.3940,-22.8618
362.5000,-36.3217,5.4087,6.2365,1.0893,-9.8609,16.4041,-0.3227,13.4523,5.1207,2.9776,5.8386,5.6324,1.8648,-15.8287,32.1035,2.0422,1.1590,-0.8012,7.1047,2.5118,0.6611,16.3999,1.5796,-4.3105,-18.7838,6.5918,-1.8668,-2.2308,42.9408,-5.5398,-69.9432,6.4569,-6.9188,-4.8503,-9.9272,-14.3930,-14.8824,23.6996,15.6127,2.0525,26.4866,7.8286,-23.8064,7.2954,-11.2659,9.5699,-0.7527,-2.6224,1.3357,14.7309,5.4585,-0.0939,4.1812,-14.7927,-13.0128,-5.4438,2.4233,-0.1361,2.6775,5.1476,-9.0598,-5.0702,1.9327,-11.1705
368.7500,-26.7515,3.4402,2.5964,-5.3871,-14.9432,11.3159,-6.5807,12.9751,1.1366,-0.9059,1.3535,-0.2184,-1.0098,-22.8697,33.3901,-1.4913,-0.4910,-5.4196,1.1585,0.2583,1.3701,21.9119,-2.6003,-27.1228,-27.4726,3.3759,2.2677,17.2520,33.8406,-12.3555,-54.6193,3.5601,-5.5964,-6.0498,-8.9197,-12.0918,-0.5867,29.7268,13.6539,-5.3552,33.1353,4.7659,-22.0670,17.4195,8.1729,9.9720,-1.9147,0.6083,1.6001,14.4387,5.4623,-0.3115,7.3126,-13.9593,-18.1742,-6.2950,3.2761,1.9020,4.5394,10.9785,-5.0014,-3.7202,8.1638,-6.0498
375.0000,-20.6086,5.1158,0.5095,-8.0394,-17.6057,8.6133,-3.9133,12.0328,-1.6109,-2.4914,0.0650,-4.0908,0.0146,-18.3841,33.9487,-2.3638,-1.9942,-6.8477,-1.0796,0.1170,12.3317,19.3661,-8.1437,-42.0677,-34.4206,-0.2320,5.0742,36.7419,2.4313,-14.7842,-28.2388,4.4123,-3.7944,-6.6289,-10.4030,-10.2514,5.4351,32.2157,17.6180,-12.9829,38.2934,3.4078,-18.3504,29.3171,18.5153,9.9259,-2.7749,2.9387,2.3934,13.3402,5.0742,-0.8209,7.6236,-14.3625,-28.3382,-11.6474,1.4248,0.9292,3.7796,15.7902,-6.8087,-5.6700,8.0973,-7.1438
381.2500,-17.4596,9.5470,0.1343,-7.3497,-18.6704,7.4363,-1.0595,11.2661,-1.3399,-1.1961,2.2482,-5.2482,0.0876,-11.8330,40.3883,0.3186,-1.2984,-5.3497,-0.2232,-0.5764,20.8484,8.9859,-12.0463,-38.5601,-36.4709,-1.8479,3.1209,38.6763,-33.1040,-10.1801,-11.5889,7.0487,-4.3022,-8.6331,-16.2450,-14.1413,1.6018,18.8376,25.1339,-14.4179,39.3894,7.2762,-13.0389,38.9226,15.0159,9.6730,-0.5391,4.6474,4.5583,13.3810,5.0617,-1.1995,6.2602,-13.5018,-35.6556,-15.4736,2.0720,-1.2767,3.9239,22.6415,-7.8635,-6.6835,7.2808,-7.4097
387.5000,-14.2178,12.2059,-0.0686,-7.1437,-19.4343,4.0313,-7.9671,10.9231,0.4787,1.3531,4.8546,-5.0892,-4.0151,-8.7968,49.5769,4.0496,0.6039,-2.9709,1.1164,-3.4248,17.4172,5.1491,-12.5715,-23.5862,-32.2090,-4.7377,-2.4803,18.6789,-43.5352,-3.1888,-20.2860,6.7165,-8.5845,-12.7570,-24.1061,-23.9824,-5.8061,-9.9928,28.8758,-9.5598,34.9916,12.0120,-7.6215,43.8997,7.9043,7.6233,4.8707,7.4456,8.2987,16.2640,6.1937,-0.0774,6.4962,-8.4665,-32.7324,-13.4284,7.9938,-1.4243,7.3065,31.7106,-1.4858,-3.1932,10.9472,-1.0478
393.7500,-11.4299,9.2774,-2.5652,-10.6406,-20.7871,-3.1600,-23.2978,10.8186,0.5140,2.1641,4.3396,-5.5284,-10.1240,-6.7411,52.4426,5.8693,0.6094,-1.4604,1.3967,-6.5049,7.6195,18.3429,-10.9807,-11.9570,-20.7777,-12.5246,-8.8324,-10.8876,-20.7268,-0.6216,-48.3313,0.6784,-15.8154,-17.8927,-29.9206,-35.1780,-12.6669,-40.5306,27.1088,-5.1641,26.1007,9.8063,-3.3151,42.2281,7.8717,3.4326,10.6967,13.6881,13.4783,22.5370,8.9349,4.3201,10.5931,-0.0400,-19.2033,-7.0644,17.4656,3.3624,13.6903,38.4412,11.9852,5.4710,18.9098,10.4761
400.0000,-13.0434,2.2913,-7.4007,-16.3403,-21.8380,-10.5893,-34.4685,11.0791,-1.8406,0.3570,0.7790,-6.7636,-12.6588,-1.9758,46.0726,6.2777,-1.6050,-0.3851,1.6948,-6.3266,3.7705,39.7301,-10.1394,-11.5731,-4.3410,-21.5524,-14.7038,-31.7822,11.3623,-3.3801,-73.2680,-8.9853,-23.3533,-22.2119,-31.5126,-42.0633,-20.2188,-56.0795,25.4090,-7.3258,16.0643,-0.8195,-1.6653,32.7610,16.1543,-0.5732,12.8439,23.0427,18.5358,30.4418,12.4896,11.2287,16.6474,5.8256,-3.6080,-2.8709,25.1799,12.2280,20.0398,38.8499,25.1002,15.3246,25.7549,19.9272
406.2500,-16.6610,-2.6584,-11.4748,-19.6014,-20.5684,-13.4359,-31.6543,11.6813,-3.6738,-1.7219,-2.3361,-7.1034,-9.0256,3.4380,37.7311,7.7912,-2.7111,1.4744,3.2454,-2.6772,8.6773,48.2363,-12.2890,-19.9193,9.8342,-23.3659,-20.4830,-35.1449,22.7965,-6.2891,-77.7694,-17.6556,-28.3278,-24.5846,-29.9388,-41.6484,-28.2439,-49.6127,27.9343,-14.7189,9.1232,-12.1531,-4.5693,18.1663,28.6836,-1.5710,8.4368,31.2574,20.6223,36.3627,15.1209,16.7973,20.3199,3.5146,3.7810,-5.7958,26.5275,20.3162,23.0843,34.6550,30.4135,20.4909,27.0921,21.7786
412.5000,-14.2379,-1.5466,-11.7719,-18.1511,-16.7920,-11.2455,-18.9179,11.4367,-2.4194,-1.2748,-2.1212,-5.4703,-2.2594,4.7977,34.3859,10.9675,-0.1238,4.0716,5.3390,0.8988,13.2961,33.2559,-16.9696,-30.6043,13.5457,-14.6805,-24.9529,-25.8593,10.4066,-5.2803,-63.8211,-22.3359,-28.7885,-24.2169,-27.0929,-34.5468,-29.9641,-29.1808,31.8543,-19.7956,8.1371,-15.0651,-11.4596,5.1917,41.3747,1.0188,-1.7325,33.7196,18.4260,37.3479,15.7061,17.5515,19.5361,-5.6146,0.6679,-14.2449,21.4374,22.1417,21.7794,30.0811,25.6406,18.2088,23.6479,16.6679
418.7500,-2.9145,4.1991,-7.7253,-13.7447,-12.3711,-7.0243,-8.1832,9.3095,1.5074,2.2265,1.3393,-2.4418,3.2186,2.9505,35.2940,13.8611,4.5429,6.2247,6.3877,1.6920,10.3824,6.4350,-20.9452,-38.7460,4.9552,-2.3831,-24.9408,-14.7720,-3.2790,-2.6822,-46.2584,-22.8650,-24.8971,-20.8620,-23.9165,-24.2964,-19.2716,-12.0703,31.6180,-17.6388,11.8834,-9.5535,-18.2034,-1.4186,52.4048,4.2380,-13.6649,29.6132,13.6806,33.2797,14.0983,13.1141,15.6814,-14.6489,-6.2018,-22.7191,13.6853,16.1935,16.6045,27.2654,15.1968,10.5384,18.1429,8.8754
425.0000,10.5430,9.7346,-2.5454,-10.6185,-9.7173,-3.2387,-5.8664,5.1647,4.7540,5.8713,4.9377,0.2896,5.4852,3.4639,37.0471,14.2016,6.6078,6.4037,5.4551,0.3369,3.5102,-10.8970,-21.0784,-40.6385,-8.8089,2.9023,-19.6604,-8.8765,-1.2597,-3.2007,-35.8818,-20.0426,-19.2390,-15.8186,-20.5981,-15.3952,-1.0591,-10.1680,26.8298,-11.1918,16.2561,-4.4154,-19.4909,-3.5665,59.5775,4.6911,-21.7320,22.7697,10.3736,27.8786,11.5625,6.8608,11.9010,-18.1466,-8.2736,-26.8346,8.2051,6.9787,9.6135,25.1036,6.2039,2.7674,12.4087,1.5697
431.2500,16.4781,11.4266,-0.4162,-11.5916,-9.7435,0.6864,-7.1940,-0.1010,4.8162,6.0985,5.5349,1.2883,5.7529,8.1738,39.9751,12.2877,3.8181,4.2970,3.2438,-0.8683,-0.2667,-8.0709,-16.5581,-32.5608,-16.8783,-1.9577,-13.0294,-8.4025,9.1203,-5.7097,-31.3337,-14.0386,-15.0825,-11.6947,-17.3286,-10.4504,11.7043,-19.9240,22.5942,-7.0092,18.5928,-6.8817,-13.6299,-6.8003,58.9390,1.9931,-22.3085,17.4685,10.7928,25.6358,9.5902,2.5809,9.8419,-17.5147,-4.0041,-26.5796,7.0504,0.5097,3.3922,22.1581,2.4208,-1.7701,6.6088,-5.1717
437.5000,16.0978,9.8298,-2.1956,-15.4973,-10.6098,6.4326,-3.6187,-5.1412,2.6548,2.4311,2.7420,0.7184,5.8867,11.6851,46.6877,10.2225,-0.9645,1.0549,1.0193,-1.4751,-0.7469,7.3298,-9.8159,-15.1100,-14.3451,-10.0207,-10.1821,-11.0845,10.8091,-4.2630,-26.2261,-5.3963,-14.0765,-10.8131,-14.9130,-8.8433,11.8213,-28.2377,21.9665,-8.0370,19.7413,-15.2360,-5.0268,-13.6617,50.5861,-1.6007,-17.5583,14.4893,12.5884,27.1834,8.1157,0.8432,8.6740,-18.0048,0.6949,-25.0094,7.9871,-1.1902,-0.4409,20.2429,3.4625,-4.2343,0.9627,-11.3846
443.7500,21.2943,7.3778,-5.4756,-19.3705,-9.9394,12.1304,5.6966,-9.4981,0.4812,-2.5241,-1.7167,-0.3996,6.1630,8.1890,54.3468,8.7138,-3.4815,-1.9568,-0.7514,-3.0159,-2.6195,19.6448,-5.0785,2.5772,-6.0063,-12.4200,-11.7151,-15.5119,1.8673,2.1166,-19.4761,3.0115,-15.0247,-12.6643,-13.7148,-7.8415,5.4553,-27.2610,22.3898,-10.5917,22.2743,-21.1988,0.4770,-20.6054,38.8924,-3.0377,-13.7533,12.5463,11.9596,28.9897,6.0881,0.1345,7.8330,-20.7765,1.1356,-24.0202,7.8994,-0.6715,-1.3076,21.3925,6.2819,-6.7664,-2.4694,-14.6974
450.0000,37.1888,5.6041,-6.7533,-20.7357,-6.8912,13.1448,13.5642,-12.7538,-0.5001,-5.3314,-5.4806,-1.1146,6.6802,0.5946,54.3698,7.1182,-2.5596,-3.5899,-1.6264,-5.2558,-5.4766,20.5653,-4.4029,8.6066,-0.1320,-6.6622,-12.9135,-20.0712,-3.6251,4.5346,-15.7906,6.9638,-15.2522,-13.9258,-12.9196,-5.8795,2.6459,-21.6027,20.1568,-9.1388,26.7557,-19.0697,1.5007,-22.8687,27.6932,-0.9025,-15.7041,11.2638,8.0984,26.9242,2.6105,-0.7857,7.9048,-21.7401,-0.8056,-23.8018,5.7780,-1.3271,-0.5568,24.1346,8.2896,-9.3503,-2.5060,-12.8873
456.2500,54.0948,5.0129,-4.8282,-19.1752,-2.5240,7.1151,13.7598,-13.8006,-0.8440,-4.8853,-7.4414,-0.9385,7.8232,-1.6983,43.0080,5.1548,-1.1258,-3.7655,-1.1602,-5.6465,-2.8251,14.1595,-5.8469,-0.0316,0.7031,2.4533,-9.9129,-22.2083,2.2657,-5.8824,-18.8512,4.6765,-13.5652,-12.0574,-11.4626,-4.3571,3.6176,-20.0286,16.0744,-2.9263,31.0517,-10.7204,1.6613,-20.2495,17.3427,4.1028,-22.0067,11.5399,3.9944,20.6867,-1.6389,-1.5660,9.2819,-17.5847,0.1463,-24.4790,3.3892,-3.2182,-0.2750,24.5987,9.5905,-9.8068,-0.4909,-7.4799
462.5000,57.1591,5.5439,-2.0314,-16.5216,1.0662,-2.7003,8.1839,-11.7794,-1.6044,-3.3277,-8.4420,-0.3560,9.0935,5.7881,26.5560,3.8014,-2.6433,-3.6257,0.3360,-2.8443,6.8420,10.6903,-4.9981,-12.8623,2.3761,8.8628,-4.2304,-20.3350,10.6184,-23.0880,-26.7258,-0.8026,-10.9745,-7.6601,-8.6944,-4.9762,0.1230,-22.0914,14.7727,3.8824,33.1814,-1.7898,4.9606,-16.3518,4.6984,10.6636,-26.4206,13.0005,2.7608,13.9939,-4.5711,-1.3097,10.6843,-11.0509,5.5471,-27.0902,2.7226,-4.4049,-1.4377,19.5949,10.4219,-7.4464,0.8874,-3.6251
468.7500,43.4799,7.3075,-0.7961,-14.3521,3.4111,-8.9709,5.4977,-6.9987,-2.3759,-3.1799,-9.6109,-0.0971,9.0823,17.1885,15.3320,4.1636,-7.0572,-4.3710,1.4713,0.5331,14.5584,17.0328,0.9262,-15.3380,11.6580,10.4102,-0.1418,-16.3790,10.9046,-28.1560,-34.7827,-3.9873,-9.1220,-3.6172,-4.9849,-6.4860,-10.9778,-18.1509,17.6158,6.7591,32.5074,3.6520,10.9537,-14.6941,-10.1934,16.7758,-25.3583,12.3231,3.1673,9.6610,-5.5587,-1.2859,9.1571,-8.9760,10.7158,-32.9834,2.6950,-5.1935,-4.2935,10.3965,10.0690,-5.5579,-0.6659,-4.7118
